
 num     #instances         #bytes  class name
2589:             1             16  org.springframework.boot.diagnostics.analyzer.UnboundConfigurationPropertyFailureAnalyzer
2590:             1             16  org.springframework.boot.diagnostics.analyzer.ValidationExceptionFailureAnalyzer
2591:             1             16  org.springframework.boot.env.OriginTrackedYamlLoader$OriginTrackingConstructor$$Lambda$42/2085857771
2592:             1             16  org.springframework.boot.env.SpringApplicationJsonEnvironmentPostProcessor$$Lambda$22/1023487453
2593:             1             16  org.springframework.boot.env.SpringApplicationJsonEnvironmentPostProcessor$$Lambda$23/515132998
2594:             1             16  org.springframework.boot.json.JacksonJsonParser$ListTypeReference
2595:             1             16  org.springframework.boot.json.JacksonJsonParser$MapTypeReference
2596:             1             16  org.springframework.boot.liquibase.LiquibaseServiceLocatorApplicationListener
2597:             1             16  org.springframework.boot.loader.JarLauncher
2598:             1             16  org.springframework.boot.loader.jar.JarFile$$Lambda$6/521645586
2599:             1             16  org.springframework.boot.loader.jar.JarURLConnection$1
2600:             1             16  org.springframework.boot.logging.DeferredLog
2601:             1             16  org.springframework.boot.logging.LoggerConfigurationComparator
2602:             1             16  org.springframework.boot.logging.LoggingSystem$$Lambda$21/914424520
2603:             1             16  org.springframework.boot.logging.logback.LogbackLoggingSystem
2604:             1             16  org.springframework.boot.util.LambdaSafe$InvocationResult
2605:             1             16  org.springframework.boot.web.context.ServerPortInfoApplicationContextInitializer
2606:             1             16  org.springframework.boot.web.embedded.tomcat.TomcatServletWebServerFactory$DisablePersistSessionListener
2607:             1             16  org.springframework.boot.web.embedded.tomcat.TomcatWebServer$$Lambda$322/581318631
2608:             1             16  org.springframework.boot.web.embedded.tomcat.TomcatWebServer$$Lambda$323/1877453512
2609:             1             16  org.springframework.boot.web.embedded.tomcat.TomcatWebServer$$Lambda$324/487694075
2610:             1             16  org.springframework.boot.web.server.Http2
2611:             1             16  org.springframework.boot.web.servlet.ServletContextInitializerBeans$$Lambda$275/427991457
2612:             1             16  org.springframework.boot.web.servlet.ServletContextInitializerBeans$$Lambda$276/77697737
2613:             1             16  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext$$Lambda$269/624271064
2614:             1             16  org.springframework.boot.web.servlet.error.DefaultErrorAttributes
2615:             1             16  org.springframework.boot.web.servlet.server.AbstractServletWebServerFactory$$Lambda$271/93314457
2616:             1             16  org.springframework.boot.web.servlet.server.AbstractServletWebServerFactory$SessionConfiguringInitializer
2617:             1             16  org.springframework.boot.web.servlet.server.SessionStoreDirectory
2618:             1             16  org.springframework.boot.web.servlet.server.StaticResourceJars
2619:             1             16  org.springframework.cglib.core.AbstractClassGenerator$ClassLoaderData$1
2620:             1             16  org.springframework.cglib.core.AbstractClassGenerator$ClassLoaderData$2
2621:             1             16  org.springframework.cglib.core.AbstractClassGenerator$ClassLoaderData$3
2622:             1             16  org.springframework.cglib.core.DefaultGeneratorStrategy
2623:             1             16  org.springframework.cglib.core.DefaultNamingPolicy
2624:             1             16  org.springframework.cglib.core.KeyFactory$1
2625:             1             16  org.springframework.cglib.core.KeyFactory$2
2626:             1             16  org.springframework.cglib.core.KeyFactory$3
2627:             1             16  org.springframework.cglib.core.KeyFactory$4
2628:             1             16  org.springframework.cglib.core.MethodInfoTransformer
2629:             1             16  org.springframework.cglib.core.SpringNamingPolicy
2630:             1             16  org.springframework.cglib.core.internal.LoadingCache$1
2631:             1             16  org.springframework.cglib.proxy.Enhancer$1
2632:             1             16  org.springframework.cglib.proxy.FixedValueGenerator
2633:             1             16  org.springframework.cglib.proxy.InvocationHandlerGenerator
2634:             1             16  org.springframework.cglib.proxy.LazyLoaderGenerator
2635:             1             16  org.springframework.cglib.proxy.MethodInterceptorGenerator
2636:             1             16  org.springframework.cglib.proxy.MethodInterceptorGenerator$1
2637:             1             16  org.springframework.cglib.proxy.NoOp$1
2638:             1             16  org.springframework.cglib.proxy.NoOpGenerator
2639:             1             16  org.springframework.context.annotation.ConfigurationClassEnhancer$BeanFactoryAwareMethodInterceptor
2640:             1             16  org.springframework.context.annotation.ConfigurationClassEnhancer$BeanMethodInterceptor
2641:             1             16  org.springframework.context.annotation.ConfigurationClassParser$$Lambda$117/1854778591
2642:             1             16  org.springframework.context.annotation.ConfigurationClassPostProcessor$$Lambda$116/1784662007
2643:             1             16  org.springframework.context.annotation.ConfigurationClassPostProcessor$1
2644:             1             16  org.springframework.context.annotation.ConfigurationClassPostProcessor$ImportAwareBeanPostProcessor
2645:             1             16  org.springframework.context.event.DefaultEventListenerFactory
2646:             1             16  org.springframework.context.event.EventListenerMethodProcessor$$Lambda$315/158199555
2647:             1             16  org.springframework.context.expression.BeanExpressionContextAccessor
2648:             1             16  org.springframework.context.expression.BeanFactoryAccessor
2649:             1             16  org.springframework.context.expression.BeanFactoryResolver
2650:             1             16  org.springframework.context.expression.EnvironmentAccessor
2651:             1             16  org.springframework.context.expression.MapAccessor
2652:             1             16  org.springframework.context.expression.StandardBeanExpressionResolver$1
2653:             1             16  org.springframework.context.index.CandidateComponentsIndexLoader$$Lambda$105/717356484
2654:             1             16  org.springframework.core.$Proxy54
2655:             1             16  org.springframework.core.$Proxy59
2656:             1             16  org.springframework.core.OrderComparator
2657:             1             16  org.springframework.core.ResolvableType$EmptyType
2658:             1             16  org.springframework.core.annotation.AnnotatedElementUtils$AlwaysTrueBooleanAnnotationProcessor
2659:             1             16  org.springframework.core.annotation.AnnotationAwareOrderComparator
2660:             1             16  org.springframework.core.io.DefaultResourceLoader$$Lambda$104/947679291
2661:             1             16  org.springframework.core.io.support.DefaultPropertySourceFactory
2662:             1             16  org.springframework.expression.spel.support.StandardOperatorOverloader
2663:             1             16  org.springframework.expression.spel.support.StandardTypeComparator
2664:             1             16  org.springframework.http.MediaType$$Lambda$103/452279866
2665:             1             16  org.springframework.http.MediaType$1
2666:             1             16  org.springframework.http.converter.json.SpringHandlerInstantiator
2667:             1             16  org.springframework.http.converter.xml.Jaxb2RootElementHttpMessageConverter$$Lambda$108/396689979
2668:             1             16  org.springframework.http.converter.xml.SourceHttpMessageConverter$$Lambda$106/202856244
2669:             1             16  org.springframework.http.converter.xml.SourceHttpMessageConverter$$Lambda$107/1299345358
2670:             1             16  org.springframework.objenesis.strategy.StdInstantiatorStrategy
2671:             1             16  org.springframework.util.ClassUtils$$Lambda$8/1401420256
